Year,Month,Date,Vendor,Amount,Category,Section,Checking Balance,Type,,,,
2014,November,10/30/2014,PNC,$81.34 ,Property Insurance,Housing,"$2,525.27 ",Expense,,,,
2014,November,10/31/2014,1800GotJunk,$389.00 ,Maintenance,Housing,"$2,136.27 ",Expense,,,,
2014,October,10/31/2014,Dividend,$0.14 ,Other Income,Gross Income,"$2,136.41 ",Income,,,,
2014,November,11/3/2014,Matsuke,$14.00 ,Vacation,Recreation,"$2,122.41 ",Expense,,,,
2014,November,11/3/2014,Matsuke,$14.00 ,Vacation,Recreation,"$2,108.41 ",Expense,,,,
2014,November,11/3/2014,Netflix,$16.46 ,TV,Utilities,"$2,091.95 ",Expense,,,,
2014,November,11/3/2014,Amazon,$35.46 ,Groceries,Food,"$2,056.49 ",Expense,,,,
2014,November,11/3/2014,Amazon,$35.62 ,Groceries,Food,"$2,020.87 ",Expense,,,,
2014,October,11/4/2014,Lowes,($57.14),Maintenance,Housing,"$2,078.01 ",Expense,,,,
2014,November,11/4/2014,ATM Fee,$1.00 ,Misc.,Personal,"$2,077.01 ",Expense,,,,
2014,November,11/4/2014,ATM Withdrawl,$42.00 ,Groceries,Food,"$2,035.01 ",Expense,,,,
2014,November,11/4/2014,Giant,$6.31 ,Groceries,Food,"$2,028.70 ",Expense,,,,
2014,November,11/4/2014,Lowes,$6.32 ,Misc.,Personal,"$2,022.38 ",Expense,,,,
2014,November,11/4/2014,Republic Wireless,$22.61 ,Cell Phone,Utilities,"$1,999.77 ",Expense,,,,
2014,November,11/4/2014,Red Robin,$24.61 ,Vacation,Recreation,"$1,975.16 ",Expense,,,,
2014,November,11/4/2014,Wal Mart,$2.58 ,Car Maintenance,Transportation,"$1,972.58 ",Expense,,,,
2014,November,11/4/2014,Wal Mart,$29.09 ,Children Clothes,Clothing,"$1,943.49 ",Expense,,,,
2014,November,11/4/2014,Citgo,$31.73 ,Gas,Transportation,"$1,911.76 ",Expense,,,,
2014,November,11/4/2014,Wal Mart,$115.58 ,Car Maintenance,Transportation,"$1,796.18 ",Expense,,,,
2014,October,11/4/2014,Revolution 12 Church,$712.32 ,Charity,Charity,"$1,083.86 ",Expense,,,,
2014,October,11/5/2014,Valvoline,$76.59 ,Car Maintenance,Transportation,"$1,007.27 ",Expense,,,,
2014,November,11/6/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$4,568.87 ",Income,,,,
2014,November,11/6/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$4,543.92 ",Expense,,,,
2014,November,11/6/2014,FEHB,$109.34 ,Health Insurance,Medical,"$4,434.58 ",Expense,,,,
2014,November,11/6/2014,OASDI,$214.04 ,Social Security,Taxes,"$4,220.54 ",Expense,,,,
2014,November,11/6/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$4,132.11 ",Expense,,,,
2014,November,11/6/2014,Medicare,$50.06 ,Medicare,Taxes,"$4,082.05 ",Expense,,,,
2014,November,11/6/2014,State Tax,$114.98 ,State Taxes,Taxes,"$3,967.07 ",Expense,,,,
2014,November,11/6/2014,FERS,$28.49 ,FERS,Retirement,"$3,938.58 ",Expense,,,,
2014,November,11/6/2014,TSP,$178.08 ,TSP,Retirement,"$3,760.50 ",Expense,,,,
2014,November,11/6/2014,International Transaction Fee,$0.06 ,TV,Utilities,"$3,760.44 ",Expense,,,,
2014,November,11/6/2014,Food Matters TV,$7.95 ,TV,Utilities,"$3,752.49 ",Expense,,,,
2014,November,11/10/2014,Wal Mart,$6.09 ,FUN,Personal,"$3,746.40 ",Expense,,,,
2014,November,11/10/2014,Chicken Rico,$13.77 ,FUN,Personal,"$3,732.63 ",Expense,,,,
2014,November,11/10/2014,Wawa,$48.93 ,Gas,Transportation,"$3,683.70 ",Expense,,,,
2014,November,11/10/2014,Chicken Rico,$51.40 ,Maintenance,Housing,"$3,632.30 ",Expense,,,,
2014,November,11/10/2014,BJs,$30.72 ,Toiletries,Personal,"$3,601.58 ",Expense,,,,
2014,November,11/10/2014,BJs,$47.44 ,Groceries,Food,"$3,554.14 ",Expense,,,,
2014,November,11/10/2014,MOMs,$2.99 ,FUN,Personal,"$3,551.15 ",Expense,,,,
2014,November,11/10/2014,MOMs,$5.16 ,Cleaning /Laundry,Clothing,"$3,545.99 ",Expense,,,,
2014,November,11/10/2014,MOMs,$88.48 ,Groceries,Food,"$3,457.51 ",Expense,,,,
2014,November,11/10/2014,Comcast,$75.43 ,Internet,Utilities,"$3,382.08 ",Expense,,,,
2014,November,11/12/2014,Giant,$9.01 ,Groceries,Food,"$3,373.07 ",Expense,,,,
2014,November,11/12/2014,Chipotle,$18.75 ,FUN,Personal,"$3,354.32 ",Expense,,,,
2014,November,11/12/2014,Citgo,$9.06 ,Gas,Transportation,"$3,345.26 ",Expense,,,,
2014,November,11/12/2014,Safeway,$30.58 ,Gas,Transportation,"$3,314.68 ",Expense,,,,
2014,November,11/12/2014,BJs,$18.99 ,Gifts,Personal,"$3,295.69 ",Expense,,,,
2014,November,11/12/2014,BJs,$7.49 ,FUN,Personal,"$3,288.20 ",Expense,,,,
2014,November,11/12/2014,BJs,$11.99 ,Toiletries,Personal,"$3,276.21 ",Expense,,,,
2014,November,11/12/2014,BJs,$9.34 ,Groceries,Food,"$3,266.87 ",Expense,,,,
2014,November,11/17/2014,Food Lion,$10.05 ,Gifts,Personal,"$3,256.82 ",Expense,,,,
2014,November,11/17/2014,MOMs,$5.98 ,FUN,Personal,"$3,250.84 ",Expense,,,,
2014,November,11/17/2014,MOMs,$13.55 ,Toiletries,Personal,"$3,237.29 ",Expense,,,,
2014,November,11/17/2014,MOMs,$61.62 ,Groceries,Food,"$3,175.67 ",Expense,,,,
2014,November,11/17/2014,BJs,$42.92 ,Gifts,Personal,"$3,132.75 ",Expense,,,,
2014,November,11/17/2014,BJs,$96.27 ,Groceries,Food,"$3,036.48 ",Expense,,,,
2014,November,11/17/2014,Fran Renfree,($5.65),Groceries,Food,"$3,042.13 ",Expense,,,,
2014,November,11/20/2014,DFAS,"$3,671.20 ",Joey Income,Gross Income,"$6,713.33 ",Income,,,,
2014,November,11/20/2014,FEGLI,$25.70 ,Life Insurance,Medical,"$6,687.63 ",Expense,,,,
2014,November,11/20/2014,FEHB,$109.34 ,Health Insurance,Medical,"$6,578.29 ",Expense,,,,
2014,November,11/20/2014,OASDI,$220.84 ,Social Security,Taxes,"$6,357.45 ",Expense,,,,
2014,November,11/20/2014,Federal Tax,$104.05 ,Federal Taxes,Taxes,"$6,253.40 ",Expense,,,,
2014,November,11/20/2014,Medicare,$51.64 ,Medicare,Taxes,"$6,201.76 ",Expense,,,,
2014,November,11/20/2014,State Tax,$123.11 ,State Taxes,Taxes,"$6,078.65 ",Expense,,,,
2014,November,11/20/2014,FERS,$29.37 ,FERS,Retirement,"$6,049.28 ",Expense,,,,
2014,November,11/20/2014,TSP,$183.56 ,TSP,Retirement,"$5,865.72 ",Expense,,,,
2014,November,11/18/2014,Giant,$7.21 ,Groceries,Food,"$5,858.51 ",Expense,,,,
2014,November,11/18/2014,SMECO,$180.63 ,Electric,Utilities,"$5,677.88 ",Expense,,,,
2014,November,11/18/2014,Safeway,$30.65 ,Gas,Transportation,"$5,647.23 ",Expense,,,,
2014,November,11/20/2014,Campus Crusade,$100.00 ,Charity,Charity,"$5,547.23 ",Expense,,,,
2014,November,11/20/2014,Geico,$109.94 ,Car Insurance,Transportation,"$5,437.29 ",Expense,,,,
2014,November,11/21/2014,Safeway,$41.94 ,Gas,Transportation,"$5,395.35 ",Expense,,,,
2014,November,11/24/2014,Sweet Frog,$17.95 ,FUN,Personal,"$5,377.40 ",Expense,,,,
2014,November,11/24/2014,BJs,$2.40 ,Gifts,Personal,"$5,375.00 ",Expense,,,,
2014,November,11/24/2014,BJs,$8.29 ,Dinners,Food,"$5,366.71 ",Expense,,,,
2014,November,11/24/2014,BJs,$21.91 ,Groceries,Food,"$5,344.80 ",Expense,,,,
2014,November,11/24/2014,MOMs,$5.50 ,Dinners,Food,"$5,339.30 ",Expense,,,,
2014,November,11/24/2014,MOMs,$6.00 ,FUN,Personal,"$5,333.30 ",Expense,,,,
2014,November,11/24/2014,MOMs,$2.00 ,Misc.,Personal,"$5,331.30 ",Expense,,,,
2014,November,11/24/2014,MOMs,$39.87 ,Groceries,Food,"$5,291.43 ",Expense,,,,
2014,November,11/24/2014,World Vision,$60.00 ,Charity,Charity,"$5,231.43 ",Expense,,,,
2014,November,11/24/2014,Navient,$15.49 ,Joey Sallie Mae,Debts,"$5,215.94 ",Expense,,,,
2014,November,11/24/2014,Navient,$18.33 ,Joey Sallie Mae,Debts,"$5,197.61 ",Expense,,,,
2014,November,11/24/2014,Navient,$30.74 ,Joey Sallie Mae,Debts,"$5,166.87 ",Expense,,,,
2014,November,11/26/2014,Safeway,$31.39 ,Gas,Transportation,"$5,135.48 ",Expense,,,,
2014,November,11/25/2014,Giant,$5.41 ,Groceries,Food,"$5,130.07 ",Expense,,,,
2014,November,11/26/2014,Next Step Produce,$16.80 ,Dinners,Food,"$5,113.27 ",Expense,,,,
2014,November,11/26/2014,MOMs,$24.52 ,Dinners,Food,"$5,088.75 ",Expense,,,,
2014,November,11/26/2014,Citi Card,$106.00 ,Cell Phone,Utilities,"$4,982.75 ",Expense,,,,
2014,November,11/26/2014,Citi Card,$429.00 ,Maintenance,Housing,"$4,553.75 ",Expense,,,,
2014,November,11/28/2014,ThredUp,$24.45 ,Clothes,Clothing,"$4,529.30 ",Expense,,,,
2014,November,11/28/2014,SMJJA,$50.00 ,Exercise,Recreation,"$4,479.30 ",Expense,,,,
2014,November,11/28/2014,Eric Benson,$90.00 ,Vacation,Recreation,"$4,389.30 ",Expense,,,,
2014,November,11/28/2014,Revolution 12 Church,$712.32 ,Charity,Charity,"$3,676.98 ",Expense,,,,
2014,November,11/28/2014,Dividend,$0.15 ,Other Income,Gross Income,"$3,677.13 ",Income,,,,
2014,December,12/1/2014,EZ Pass,$25.00 ,Travel,Personal,"$3,652.13 ",Expense,,,,
2014,December,12/1/2014,MOMs,$2.98 ,Misc.,Personal,"$3,649.15 ",Expense,,,,
2014,December,12/1/2014,MOMs,$55.29 ,Groceries,Food,"$3,593.86 ",Expense,,,,
2014,December,12/1/2014,BJs,$63.21 ,Groceries,Food,"$3,530.65 ",Expense,,,,
2014,December,12/1/2014,MVA,$135.00 ,License & Taxes,Transportation,"$3,395.65 ",Expense,,,,
2014,December,12/2/2014,Amazon,$39.87 ,Groceries,Food,"$3,355.78 ",Expense,,,,
2014,December,12/2/2014,Amazon,$37.99 ,Groceries,Food,"$3,317.79 ",Expense,,,,
2014,December,12/2/2014,Safeway,$9.99 ,Fun,Personal,"$3,307.80 ",Expense,,,,
2014,December,12/2/2014,Safeway,$31.06 ,Gas,Transportation,"$3,276.74 ",Expense,,,,
2014,December,12/2/2014,Amazon,$23.89 ,Christmas,Personal,"$3,252.85 ",Expense,,,,
2014,December,12/3/2014,Amazon,$124.48 ,Christmas,Personal,"$3,128.37 ",Expense,,,,
2014,December,12/2/2014,Netflix,$16.46 ,TV,Utilities,"$3,111.91 ",Expense,,,,
2014,December,12/3/2014,Christmas Tree Shop,$24.36 ,Christmas,Personal,"$3,087.55 ",Expense,,,,
2014,December,12/4/2014,Republic Wireless,$22.61 ,Cell Phone,Utilities,"$3,064.94 ",Expense,,,,
2014,December,12/4/2014,DFAS,"$3,671.20 ",Joey Income,Gross Income,"$6,736.14 ",Income,,,,
2014,December,12/4/2014,FEGLI,$25.70 ,Life Insurance,Medical,"$6,710.44 ",Expense,,,,
2014,December,12/4/2014,FEHB,$109.34 ,Health Insurance,Medical,"$6,601.10 ",Expense,,,,
2014,December,12/4/2014,OASDI,$220.84 ,Social Security,Taxes,"$6,380.26 ",Expense,,,,
2014,December,12/4/2014,Federal Tax,$104.05 ,Federal Taxes,Taxes,"$6,276.21 ",Expense,,,,
2014,December,12/4/2014,Medicare,$51.65 ,Medicare,Taxes,"$6,224.56 ",Expense,,,,
2014,December,12/4/2014,State Tax,$123.11 ,State Taxes,Taxes,"$6,101.45 ",Expense,,,,
2014,December,12/4/2014,FERS,$29.37 ,FERS,Retirement,"$6,072.08 ",Expense,,,,
2014,December,12/4/2014,TSP,$183.56 ,TSP,Retirement,"$5,888.52 ",Expense,,,,
2014,December,12/5/2014,Giant,$12.50 ,Groceries,Food,"$5,876.02 ",Expense,,,,
2014,December,12/8/2014,Safeway,$30.96 ,Gas,Transportation,"$5,845.06 ",Expense,,,,
2014,December,12/8/2014,TJ Maxx,$6.99 ,Misc.,Personal,"$5,838.07 ",Expense,,,,
2014,December,12/8/2014,TJ Maxx,$21.61 ,Children Clothes,Clothing,"$5,816.46 ",Expense,,,,
2014,December,12/8/2014,MOMs,$5.96 ,FUN,Personal,"$5,810.50 ",Expense,,,,
2014,December,12/8/2014,MOMs,$14.16 ,FUN,Personal,"$5,796.34 ",Expense,,,,
2014,December,12/8/2014,MOMs,$64.35 ,Groceries,Food,"$5,731.99 ",Expense,,,,
2014,December,12/8/2014,BJs,$50.74 ,Groceries,Food,"$5,681.25 ",Expense,,,,
2014,December,12/8/2014,BJs,$6.99 ,Groceries,Food,"$5,674.26 ",Expense,,,,
2014,December,12/8/2014,Food Matters TV,$7.95 ,TV,Utilities,"$5,666.31 ",Expense,,,,
2014,December,12/8/2014,Food Matters TV,$0.06 ,TV,Utilities,"$5,666.25 ",Expense,,,,
2014,December,12/8/2014,Safeway,$42.02 ,Gas,Transportation,"$5,624.23 ",Expense,,,,
2014,December,12/8/2014,MOMs,$14.89 ,Dinners,Food,"$5,609.34 ",Expense,,,,
2014,December,12/8/2014,MOMs,$10.46 ,FUN,Personal,"$5,598.88 ",Expense,,,,
2014,December,12/8/2014,MOMs,$5.78 ,Groceries,Food,"$5,593.10 ",Expense,,,,
2014,December,12/8/2014,eDeposit,"$1,000.00 ",Other Income,Gross Income,"$6,593.10 ",Income,,,,
2014,December,12/8/2014,Comcast,$75.43 ,Internet,Utilities,"$6,517.67 ",Expense,,,,
2014,December,12/9/2014,Navient,"$1,000.00 ",Joey Sallie Mae,Debts,"$5,517.67 ",Expense,,,,
2014,December,12/10/2014,Walmart,$5.45 ,Cleaning /Laundry,Clothing,"$5,512.22 ",Expense,,,,
2014,December,12/10/2014,Walmart,$7.47 ,Children Clothes,Clothing,"$5,504.75 ",Expense,,,,
2014,December,12/11/2014,Sunoco,$25.61 ,Gas,Transportation,"$5,479.14 ",Expense,,,,
2014,December,12/11/2014,BJs,$35.27 ,Christmas,Personal,"$5,443.87 ",Expense,,,,
2014,December,12/11/2014,Next Step Produce,$15.00 ,Groceries,Food,"$5,428.87 ",Expense,,,,
2014,December,12/12/2014,Giant,$3.00 ,FUN,Personal,"$5,425.87 ",Expense,,,,
2014,December,12/12/2014,Giant,$8.24 ,Groceries,Food,"$5,417.63 ",Expense,,,,
2014,December,12/15/2014,ATM Withdrawl,$20.00 ,Groceries,Food,"$5,397.63 ",Expense,,,,
2015,January,12/15/2014,ATM Withdrawl,$20.00 ,Groceries,Food,"$5,377.63 ",Expense,,,,
2014,December,12/15/2014,MOMs,$11.84 ,FUN,Personal,"$5,365.79 ",Expense,,,,
2014,December,12/15/2014,MOMs,$16.06 ,Cleaning /Laundry,Clothing,"$5,349.73 ",Expense,,,,
2014,December,12/15/2014,MOMs,$36.14 ,Groceries,Food,"$5,313.59 ",Expense,,,,
2014,December,12/15/2014,BJs,$79.76 ,Groceries,Food,"$5,233.83 ",Expense,,,,
2014,December,12/15/2014,Navient,$348.05 ,Joey Sallie Mae,Debts,"$4,885.78 ",Expense,,,,
2014,December,12/15/2014,Navient,$825.72 ,Joey Sallie Mae,Debts,"$4,060.06 ",Expense,,,,
2014,December,12/15/2014,PNC,"$1,303.71 ",Mortgage,Housing,"$2,756.35 ",Expense,,,,
2014,December,12/15/2014,PNC,$236.68 ,Property Taxes,Housing,"$2,519.67 ",Expense,,,,
2014,December,12/15/2014,PNC,$81.34 ,Property Insurance,Housing,"$2,438.33 ",Expense,,,,
2014,December,12/15/2014,PNC,$7.00 ,Misc.,Personal,"$2,431.33 ",Expense,,,,
2014,December,12/16/2014,Sunoco,$28.51 ,Gas,Transportation,"$2,402.82 ",Expense,,,,
2014,December,12/16/2014,SMECO,$170.97 ,Electric,Utilities,"$2,231.85 ",Expense,,,,
2014,December,12/17/2014,Walmart,$18.46 ,Christmas,Personal,"$2,213.39 ",Expense,,,,
2014,December,12/17/2014,MOMs,$6.26 ,FUN,Personal,"$2,207.13 ",Expense,,,,
2014,December,12/17/2014,MOMs,$3.90 ,Groceries,Food,"$2,203.23 ",Expense,,,,
2014,December,12/18/2014,DFAS,"$4,726.67 ",Joey Income,Gross Income,"$6,929.90 ",Income,,,,
2014,December,12/18/2014,FEGLI,$25.70 ,Life Insurance,Medical,"$6,904.20 ",Expense,,,,
2014,December,12/18/2014,FEHB,$109.34 ,Health Insurance,Medical,"$6,794.86 ",Expense,,,,
2014,December,12/18/2014,OASDI,$286.27 ,Social Security,Taxes,"$6,508.59 ",Expense,,,,
2014,December,12/18/2014,Federal Tax,$262.37 ,Federal Taxes,Taxes,"$6,246.22 ",Expense,,,,
2014,December,12/18/2014,Medicare,$66.95 ,Medicare,Taxes,"$6,179.27 ",Expense,,,,
2014,December,12/18/2014,State Tax,$205.43 ,State Taxes,Taxes,"$5,973.84 ",Expense,,,,
2014,December,12/18/2014,FERS,$29.37 ,FERS,Retirement,"$5,944.47 ",Expense,,,,
2014,December,12/18/2014,TSP,$183.56 ,TSP,Retirement,"$5,760.91 ",Expense,,,,
2014,December,12/17/2014,Transfer from Savings,"$3,506.67 ",Reimbursables,Gross Income,"$9,267.58 ",Income,,,,
2014,December,12/18/2014,Plaza Azteca,$14.00 ,Misc.,Personal,"$9,253.58 ",Expense,,,,
2014,December,12/18/2014,Navient,"$1,213.81 ",Joey Sallie Mae,Debts,"$8,039.77 ",Expense,,,,
2014,December,12/18/2014,Navient,"$3,098.88 ",Joey Sallie Mae,Debts,"$4,940.89 ",Expense,,,,
2014,December,12/19/2014,Giant,$4.50 ,FUN,Personal,"$4,936.39 ",Expense,,,,
2014,December,12/19/2014,Giant,$7.39 ,Groceries,Food,"$4,929.00 ",Expense,,,,
2014,December,12/19/2014,Giant,$38.95 ,Gas,Transportation,"$4,890.05 ",Expense,,,,
2014,December,12/22/2014,MOMs,$2.98 ,FUN,Personal,"$4,887.07 ",Expense,,,,
2014,December,12/22/2014,St Inigoes Store,$4.50 ,FUN,Personal,"$4,882.57 ",Expense,,,,
2014,December,12/22/2014,Chick-Fil-A,$7.95 ,FUN,Personal,"$4,874.62 ",Expense,,,,
2014,December,12/22/2014,Chick-Fil-A,$7.95 ,FUN,Personal,"$4,866.67 ",Expense,,,,
2014,December,12/22/2014,DB ManMillans,$16.00 ,FUN,Personal,"$4,850.67 ",Expense,,,,
2014,December,12/22/2014,MOMs,$14.27 ,Groceries,Food,"$4,836.40 ",Expense,,,,
2014,December,12/22/2014,MOMs,$5.99 ,Toiletries,Personal,"$4,830.41 ",Expense,,,,
2014,December,12/22/2014,MOMs,$14.23 ,FUN,Personal,"$4,816.18 ",Expense,,,,
2014,December,12/22/2014,TJ Maxx,$55.09 ,Christmas,Personal,"$4,761.09 ",Expense,,,,
2014,December,12/22/2014,BJs,$56.43 ,Groceries,Food,"$4,704.66 ",Expense,,,,
2014,December,12/22/2014,Campus Crusade,$100.00 ,Charity,Charity,"$4,604.66 ",Expense,,,,
2014,December,12/22/2014,Geico,$109.94 ,Car Insurance,Transportation,"$4,494.72 ",Expense,,,,
2014,December,12/24/2014,Walmart,$10.00 ,Christmas,Personal,"$4,484.72 ",Expense,,,,
2014,December,12/24/2014,Dash In,$27.32 ,Gas,Transportation,"$4,457.40 ",Expense,,,,
2014,December,12/24/2014,SMJJA,$50.00 ,Exercise,Recreation,"$4,407.40 ",Expense,,,,
2014,December,12/24/2014,World Vision,$60.00 ,Charity,Charity,"$4,347.40 ",Expense,,,,
2014,December,12/26/2014,Tinder Box,$11.92 ,Christmas,Personal,"$4,335.48 ",Expense,,,,
2014,December,12/26/2014,Safeway,$12.79 ,Dinners,Food,"$4,322.69 ",Expense,,,,
2015,January,12/29/2014,MOMs,$5.96 ,FUN,Personal,"$4,316.73 ",Expense,,,,
2015,January,12/29/2014,MOMs,$5.92 ,FUN,Personal,"$4,310.81 ",Expense,,,,
2015,January,12/29/2014,MOMs,$30.62 ,Groceries,Food,"$4,280.19 ",Expense,,,,
2015,January,12/29/2014,BJs,$9.39 ,House Supplies,Personal,"$4,270.80 ",Expense,,,,
2015,January,12/29/2014,BJs,$19.99 ,Misc.,Personal,"$4,250.81 ",Expense,,,,
2015,January,12/29/2014,BJs,$8.99 ,Misc.,Personal,"$4,241.82 ",Expense,,,,
2015,January,12/29/2014,BJs,$207.90 ,Groceries,Food,"$4,033.92 ",Expense,,,,
2015,January,12/29/2014,Walmart,$7.99 ,Children Clothes,Clothing,"$4,025.93 ",Expense,,,,
2014,December,12/29/2014,Walmart,$12.32 ,Christmas,Personal,"$4,013.61 ",Expense,,,,
2015,January,12/29/2014,BJs,$10.99 ,Groceries,Food,"$4,002.62 ",Expense,,,,
2015,January,12/29/2014,BJs,$18.19 ,Children Clothes,Clothing,"$3,984.43 ",Expense,,,,
2015,January,12/30/2014,TJ Maxx,$20.65 ,Misc.,Personal,"$3,963.78 ",Expense,,,,
2015,January,12/30/2014,Brooks Brothers,$71.61 ,Christmas,Personal,"$3,892.17 ",Expense,,,,
2015,January,12/31/2014,DFAS,"$3,671.20 ",Joey Income,Gross Income,"$7,563.37 ",Income,,,,
2015,January,12/31/2014,FEGLI,$25.70 ,Life Insurance,Medical,"$7,537.67 ",Expense,,,,
2015,January,12/31/2014,FEHB,$109.34 ,Health Insurance,Medical,"$7,428.33 ",Expense,,,,
2015,January,12/31/2014,OASDI,$220.84 ,Social Security,Taxes,"$7,207.49 ",Expense,,,,
2015,January,12/31/2014,Federal Tax,$118.97 ,Federal Taxes,Taxes,"$7,088.52 ",Expense,,,,
2015,January,12/31/2014,Medicare,$51.65 ,Medicare,Taxes,"$7,036.87 ",Expense,,,,
2015,January,12/31/2014,State Tax,$128.31 ,State Taxes,Taxes,"$6,908.56 ",Expense,,,,
2015,January,12/31/2014,FERS,$29.37 ,FERS,Retirement,"$6,879.19 ",Expense,,,,
2015,January,12/31/2014,TSP,$183.56 ,TSP,Retirement,"$6,695.63 ",Expense,,,,
2015,January,12/31/2014,The Fudgery,$19.06 ,Christmas,Personal,"$6,676.57 ",Expense,,,,
2015,January,12/31/2014,Gymboree,$19.04 ,Children Clothes,Clothing,"$6,657.53 ",Expense,,,,
2015,January,12/31/2014,Travel Traders,$25.97 ,Christmas,Personal,"$6,631.56 ",Expense,,,,
2015,January,12/31/2014,Safeway,$32.09 ,Gas,Transportation,"$6,599.47 ",Expense,,,,
2015,January,12/31/2014,Rosa Mexicano,$76.66 ,Christmas,Personal,"$6,522.81 ",Expense,,,,
2015,January,12/31/2014,Ralph Lauren,$122.39 ,Christmas,Personal,"$6,400.42 ",Expense,,,,
2015,January,12/31/2014,Dividend,$0.20 ,Other Income,Gross Income,"$6,400.62 ",Income,,,,
2015,January,1/2/2015,National Harbor Garage,$9.00 ,Christmas,Personal,"$6,391.62 ",Expense,,,,
2015,January,1/2/2015,Netflix,$16.46 ,TV,Utilities,"$6,375.16 ",Expense,,,,
2015,January,1/2/2015,Ralph Lauren,($13.35),Christmas,Personal,"$6,388.51 ",Expense,,,,
2015,January,1/2/2015,MOMs,$24.55 ,Dinners,Food,"$6,363.96 ",Expense,,,,
2015,January,1/5/2014,Republic Wireless,$22.66 ,Cell Phone,Utilities,"$6,341.30 ",Expense,,,,
2015,January,1/5/2014,MOMs,$5.00 ,FUN,Personal,"$6,336.30 ",Expense,,,,
2015,January,1/5/2014,MOMs,$17.02 ,FUN,Personal,"$6,319.28 ",Expense,,,,
2015,January,1/5/2014,MOMs,$18.84 ,Gifts,Personal,"$6,300.44 ",Expense,,,,
2015,January,1/5/2014,MOMs,$29.78 ,Drugs,Medical,"$6,270.66 ",Expense,,,,
2015,January,1/5/2014,MOMs,$28.49 ,Groceries,Food,"$6,242.17 ",Expense,,,,
2015,January,1/5/2014,BJs,$15.89 ,Toiletries,Personal,"$6,226.28 ",Expense,,,,
2015,January,1/5/2014,BJs,$34.25 ,Groceries,Food,"$6,192.03 ",Expense,,,,
2015,January,1/5/2014,Wawa,$25.21 ,Gas,Transportation,"$6,166.82 ",Expense,,,,
2015,January,1/5/2014,PNC,"$1,303.71 ",Mortgage,Housing,"$4,863.11 ",Expense,,,,
2015,January,1/5/2014,PNC,$234.02 ,Property Taxes,Housing,"$4,629.09 ",Expense,,,,
2015,January,1/5/2014,PNC,$81.34 ,Property Insurance,Housing,"$4,547.75 ",Expense,,,,
2015,January,1/6/2015,Food Matters TV,$7.95 ,TV,Utilities,"$4,539.80 ",Expense,,,,
2015,January,1/6/2015,Food Matters TV,$0.06 ,TV,Utilities,"$4,539.74 ",Expense,,,,
2015,January,1/7/2015,Walmart,$8.42 ,Children Clothes,Clothing,"$4,531.32 ",Expense,,,,
2015,January,1/8/2015,Panera,$1.58 ,Misc.,Personal,"$4,529.74 ",Expense,,,,
2015,January,1/8/2015,Comcast,$75.43 ,Internet,Utilities,"$4,454.31 ",Expense,,,,
2014,August,1/9/2015,MVA,$14.00 ,Car Maintenance,Transportation,"$4,440.31 ",Expense,,,,
2015,January,1/12/2015,Teariffic,$8.26 ,FUN,Personal,"$4,432.05 ",Expense,,,,
2015,January,1/12/2015,MOMs,$5.00 ,FUN,Personal,"$4,427.05 ",Expense,,,,
2015,January,1/12/2015,MOMs,$7.96 ,FUN,Personal,"$4,419.09 ",Expense,,,,
2015,January,1/12/2015,MOMs,$11.86 ,Cleaning /Laundry,Clothing,"$4,407.23 ",Expense,,,,
2015,January,1/12/2015,MOMs,$24.01 ,Groceries,Food,"$4,383.22 ",Expense,,,,
2015,January,1/12/2015,BJs,$101.28 ,Groceries,Food,"$4,281.94 ",Expense,,,,
2015,January,1/12/2015,Dash In,$33.64 ,Gas,Transportation,"$4,248.30 ",Expense,,,,
2015,January,1/12/2015,Citgo,$3.57 ,Gas,Transportation,"$4,244.73 ",Expense,,,,
2015,January,1/12/2015,Safeway,$23.41 ,Gas,Transportation,"$4,221.32 ",Expense,,,,
2015,January,1/12/2015,Kodori,$100.00 ,Entertainment,Recreation,"$4,121.32 ",Expense,,,,
2015,January,1/12/2015,Fruity Bubble Tea,$4.61 ,Entertainment,Recreation,"$4,116.71 ",Expense,,,,
2014,November,1/12/2015,Revolution 12 Church,$10.96 ,Charity,Charity,"$4,105.75 ",Expense,,,,
2014,December,1/12/2015,Revolution 12 Church,$839.79 ,Charity,Charity,"$3,265.96 ",Expense,,,,
2015,January,1/13/2015,SMECO,$255.37 ,Electric,Utilities,"$3,010.59 ",Expense,,,,
2015,January,1/15/2015,JC Penny,$59.36 ,Gifts,Personal,"$2,951.23 ",Expense,,,,
2015,January,1/16/2015,Nicks of Clinton,$23.98 ,Groceries,Food,"$2,927.25 ",Expense,,,,
2015,January,1/15/2015,DFAS,"$3,671.20 ",Joey Income,Gross Income,"$6,598.45 ",Income,,,,
2015,January,1/15/2015,FEGLI,$25.70 ,Life Insurance,Medical,"$6,572.75 ",Expense,,,,
2015,January,1/15/2015,FEHB,$109.34 ,Health Insurance,Medical,"$6,463.41 ",Expense,,,,
2015,January,1/15/2015,OASDI,$220.83 ,Social Security,Taxes,"$6,242.58 ",Expense,,,,
2015,January,1/15/2015,Federal Tax,$113.69 ,Federal Taxes,Taxes,"$6,128.89 ",Expense,,,,
